year,fish_key,fish_label,top_amt_origin_pref,top_amt_amt,top_amt_qty,top_amt_price,top_qty_origin_pref,top_qty_qty,top_qty_amt,top_qty_price
2007,すずき,すずき,愛媛県,38682695,29367,1317.2164334116526,兵庫県,51067,33834769,662.5564258718938
2007,すだこ,すだこ,北海道,51765504,31063,1666.4682741525287,北海道,31063,51765504,1666.4682741525287
2007,するめいか,するめいか,青森県,256876839,816023,314.7911750036457,青森県,816023,256876839,314.7911750036457
2007,ずわいがに,ずわいがに,北海道,1846286529,1767530,1044.5573930852659,北海道,1767530,1846286529,1044.5573930852659
2007,その他あじ,その他あじ,和歌山県,5994188,36515,164.15686704094207,和歌山県,36515,5994188,164.15686704094207
2007,その他いか,その他いか,富山県,67151429,56049,1198.084336919481,兵庫県,79524,45164301,567.93296363362
2007,その他えび,その他えび,富山県,61910096,22501,2751.4375361095063,石川県,62599,60018891,958.7835428680969
2007,その他かい,その他かい,北海道,80592925,114514,703.7822886284647,北海道,114514,80592925,703.7822886284647
2007,その他かに,その他かに,鳥取県,289952594,134407,2157.2730140543276,鳥取県,134407,289952594,2157.2730140543276
2007,その他冷凍魚,その他　冷凍魚,静岡県,152391180,107006,1424.1367773769696,鳥取県,296272,58889305,198.76770332667277
2007,その他塩干加工品,その他塩干加工品,三重県,334122556,300394,1112.281057544425,三重県,300394,334122556,1112.281057544425
2007,その他桜干,その他桜干,静岡県,72119772,60013,1201.7358239048206,山口県,61218,49373117,806.5130680518802
2007,その他淡水魚,その他淡水魚,東京都,21488639,11698,1836.9498204821336,宮崎県,14780,2310357,156.3164411366712
2007,その他魚介漬物,その他魚介漬物,富山県,49652543,21864,2270.972511891694,宮城県,75193,46770283,622.0031518891386
2007,その他鮮魚,その他鮮魚,長崎県,313786384,125197,2506.3410784603466,石川県,296688,296793062,1000.3541161085045
2007,たい,たい,石川県,256838895,268943,954.9937905057949,石川県,268943,256838895,954.9937905057949
2007,たいはくちりめん,たいはくちりめん,兵庫県,116722436,95959,1216.3782031909461,兵庫県,95959,116722436,1216.3782031909461
2007,たこ,たこ,石川県,95295294,122264,779.4223483609239,石川県,122264,95295294,779.4223483609239
2007,たちうお,たちうお,和歌山県,18012278,24621,731.581901628691,和歌山県,24621,18012278,731.581901628691
2007,たづくり,たづくり,富山県,3794141,3978,953.781045751634,富山県,3978,3794141,953.781045751634
2007,ちくわ,ちくわ,石川県,98026003,160561,610.5218764207996,石川県,160561,98026003,610.5218764207996
2007,つばす,つばす,石川県,7532946,33521,224.72318844903194,石川県,33521,7532946,224.72318844903194
2007,とびうお,とびうお,鹿児島県,17966338,37027,485.22262133038055,鹿児島県,37027,17966338,485.22262133038055
2007,どじょう,どじょう,秋田県,17581217,11814,1488.1680209920432,秋田県,11814,17581217,1488.1680209920432
2007,なまこ,なまこ,石川県,61567358,49828,1235.5976157983464,石川県,49828,61567358,1235.5976157983464
2007,にぎす,にぎす,石川県,94737830,275553,343.8098296879366,石川県,275553,94737830,343.8098296879366
2007,にしん,にしん,宮城県,910827,8823,103.23325399523972,宮城県,8823,910827,103.23325399523972
2007,ぬか漬いわし,ぬか漬いわし,石川県,251745,111,2267.972972972973,石川県,111,251745,2267.972972972973
2007,ぬか漬にしん,ぬか漬にしん,北海道,17010,50,340.2,神奈川県,1000,8400,8.4
2007,ぬか漬ふぐ,ぬか漬ふぐ,石川県,623858,161,3874.894409937888,石川県,161,623858,3874.894409937888
2007,はたはた,はたはた,石川県,159188481,374819,424.7076082055606,石川県,374819,159188481,424.7076082055606
2007,はまぐり,はまぐり,三重県,153604463,283618,541.5892609072766,三重県,283618,153604463,541.5892609072766
2007,はまち,はまち,石川県,190190812,532826,356.9473186368533,石川県,532826,190190812,356.9473186368533
2007,はむそーせーじ,ハムソーセージ,静岡県,8028407,6679,1202.0372810300944,静岡県,6679,8028407,1202.0372810300944
2007,ばいがい,ばいがい,鳥取県,272131283,271826,1001.1230824130142,鳥取県,271826,272131283,1001.1230824130142
2007,ひらまさ,ひらまさ,長崎県,45555575,67852,671.3962005541473,長崎県,67852,45555575,671.3962005541473
2007,ひらめ,ひらめ,石川県,104228058,51333,2030.4298988954474,青森県,61345,93463471,1523.5711304914826
2007,ふぐ,ふぐ,山口県,61904336,21849,2833.280058583917,石川県,56399,41055452,727.9464529512935
2007,ぶり,ぶり,石川県,209986917,230297,911.8091725033327,三重県,281409,187831178,667.4668471868348
2007,べにずわいがに,べにずわいがに,石川県,20609241,79148,260.38865163996564,石川県,79148,20609241,260.38865163996564
2007,ほうぼう,ほうぼう,石川県,4255436,7517,566.1082878808035,石川県,7517,4255436,566.1082878808035
2007,ほたて,ほたて,北海道,131409552,112443,1168.6770363650917,宮城県,363686,130358524,358.43701434754155
2007,ぼうたら,ぼうたら,北海道,32843213,7706,4262.03127433169,北海道,7706,32843213,4262.03127433169
2007,ぼら,ぼら,三重県,2264955,9603,235.8591065292096,三重県,9603,2264955,235.8591065292096
2007,まあじ,まあじ,石川県,251539790,604613,416.0343724001965,石川県,604613,251539790,416.0343724001965
2007,まいわし,まいわし,千葉県,75825313,206305,367.53987057996653,千葉県,206305,75825313,367.53987057996653
2007,まかじき,まかじき,千葉県,194559596,184614,1053.8723823762011,千葉県,184614,194559596,1053.8723823762011
2007,まぐろ,まぐろ,東京都,669506057,239138,2799.6640308106616,東京都,239138,669506057,2799.6640308106616
2007,まこ,まこ,北海道,162160434,148320,1093.3146844660193,北海道,148320,162160434,1093.3146844660193
2007,ます,ます,北海道,13429136,14138,949.8610836044702,北海道,14138,13429136,949.8610836044702
2007,まだら,まだら,岩手県,358918647,753121,476.5750085311656,岩手県,753121,358918647,476.5750085311656
2007,みそ漬品,みそ漬品,三重県,45337194,37370,1213.197591651057,三重県,37370,45337194,1213.197591651057
2007,めじ,めじ,福岡県,40443916,57714,700.7643899227224,福岡県,57714,40443916,700.7643899227224
2007,めだい,めだい,長崎県,70178484,91133,770.0666498414405,長崎県,91133,70178484,770.0666498414405
2007,もずく,もずく,石川県,66124304,99767,662.7873344893602,石川県,99767,66124304,662.7873344893602
2007,やなぎばちめ,やなぎばちめ,青森県,59146050,43755,1351.755227973946,青森県,43755,59146050,1351.755227973946
2007,やりいか,やりいか,青森県,128481519,205693,624.6275711861853,青森県,205693,128481519,624.6275711861853
2007,わかさぎ,わかさぎ,滋賀県,7226172,6802,1062.3598941487799,北海道,12352,6837992,553.5939119170985
2007,わかめ,わかめ,宮城県,14095371,29756,473.6984473719586,群馬県,42478,13728009,323.17926926879795
2007,わらさ,わらさ,石川県,170327930,392238,434.24637592482117,石川県,392238,170327930,434.24637592482117
2007,丸干あじ,丸干あじ,島根県,1216509,2098,579.8422306959009,島根県,2098,1216509,579.8422306959009
2007,丸干いか,丸干いか,福井県,44884742,29705,1511.0163945463726,福井県,29705,44884742,1511.0163945463726
2007,丸干いわし,丸干いわし,島根県,59751788,88350,676.3077306168648,島根県,88350,59751788,676.3077306168648
2007,冷凍あかうお,冷凍あかうお,東京都,115972029,195288,593.8512811847119,東京都,195288,115972029,593.8512811847119
2007,冷凍あじ,冷凍あじ,愛知県,15336009,51530,297.61321560256164,愛知県,51530,15336009,297.61321560256164
2007,冷凍うなぎ,冷凍うなぎ,東京都,219668550,107162,2049.8735559246747,東京都,107162,219668550,2049.8735559246747
2007,冷凍えび,冷凍えび,東京都,803750494,683923,1175.206118232608,東京都,683923,803750494,1175.206118232608
2007,冷凍おひょう,冷凍おひょう,愛知県,6655950,3815,1744.6788990825687,愛知県,3815,6655950,1744.6788990825687
2007,冷凍かい,冷凍かい,愛知県,232372359,226370,1026.515699960242,愛知県,226370,232372359,1026.515699960242
2007,冷凍かじき,冷凍かじき,静岡県,485013654,666960,727.2005127743793,静岡県,666960,485013654,727.2005127743793
2007,冷凍かに,冷凍かに,東京都,890475095,715030,1245.3674601065688,東京都,715030,890475095,1245.3674601065688
2007,冷凍かれい,冷凍かれい,東京都,133271058,241921,550.8866861496108,東京都,241921,133271058,550.8866861496108
2007,冷凍ぎんだら,冷凍ぎんだら,愛知県,223877162,150109,1491.4306404013084,愛知県,150109,223877162,1491.4306404013084
2007,冷凍くじら,冷凍くじら,東京都,41425775,32346,1280.7078154949606,東京都,32346,41425775,1280.7078154949606
2007,冷凍さけ,冷凍さけ,東京都,513362559,701439,731.8705675048009,東京都,701439,513362559,731.8705675048009
2007,冷凍さば,冷凍さば,東京都,131024609,303881,431.17078395819414,東京都,303881,131024609,431.17078395819414
2007,冷凍さんま,冷凍さんま,千葉県,2063264,9367,220.26945660296786,千葉県,9367,2063264,220.26945660296786
2007,冷凍しらうお,冷凍しらうお,兵庫県,5466825,5900,926.5805084745763,兵庫県,5900,5466825,926.5805084745763
2007,冷凍すりみ,冷凍すりみ,東京都,509494495,1614090,315.6543284451301,東京都,1614090,509494495,315.6543284451301
2007,冷凍するめいか,冷凍するめいか,石川県,225937893,768359,294.0525106102746,石川県,768359,225937893,294.0525106102746
2007,冷凍たい,冷凍たい,東京都,40634110,40608,1000.6429767533491,愛知県,45960,31292198,680.8572236727589
2007,冷凍たこ,冷凍たこ,大阪府,49594055,49759,996.6851222894351,大阪府,49759,49594055,996.6851222894351
2007,冷凍たら,冷凍たら,宮城県,99683519,126412,788.56057178116,宮城県,126412,99683519,788.56057178116
2007,冷凍にしん,冷凍にしん,東京都,12060852,44840,268.97528991971456,東京都,44840,12060852,268.97528991971456
2007,冷凍ほっけ,冷凍ほっけ,宮城県,45063050,138809,324.64069332680157,宮城県,138809,45063050,324.64069332680157
2007,冷凍まぐろ,冷凍まぐろ,静岡県,290544317,103025,2820.13411307935,静岡県,103025,290544317,2820.13411307935
2007,冷凍めるるーさ,冷凍メルルーサ,愛知県,61000810,75293,810.1790339075345,愛知県,75293,61000810,810.1790339075345
2007,冷凍めろー,冷凍メロー,大阪府,64809942,54119,1197.5450765904766,大阪府,54119,64809942,1197.5450765904766
2007,冷凍もんこういか,冷凍もんこういか,愛知県,21067316,19816,1063.1467501009286,愛知県,19816,21067316,1063.1467501009286
2007,冷凍やりいか,冷凍やりいか,東京都,82433203,51446,1602.3248260311784,東京都,51446,82433203,1602.3248260311784
2007,冷凍食品その他,冷凍食品　その他,宮城県,51917164,39878,1301.8998946787704,宮城県,39878,51917164,1301.8998946787704
2007,冷凍食品ふらい,冷凍食品　フライ,宮城県,18169727,29397,618.080994659319,宮城県,29397,18169727,618.080994659319
2007,冷凍食品切身,冷凍食品　切身,静岡県,196113502,197131,994.8384678208906,静岡県,197131,196113502,994.8384678208906
2007,冷凍食品開き,冷凍食品　開き,三重県,23467851,35426,662.4471009992661,三重県,35426,23467851,662.4471009992661
2007,塩かずのこ,塩かずのこ,北海道,320145441,95324,3358.497765515505,北海道,95324,320145441,3358.497765515505
2007,塩かれい,塩かれい,兵庫県,114763067,176864,648.8774821331644,兵庫県,176864,114763067,648.8774821331644
2007,塩くじら,塩くじら,兵庫県,63840,16,3990.0,兵庫県,16,63840,3990.0
2007,塩くらげ,塩くらげ,兵庫県,885864,780,1135.7230769230769,三重県,1244,636405,511.57958199356915
2007,塩さけ,塩さけ,宮城県,318193244,464870,684.4779056510422,宮城県,464870,318193244,684.4779056510422
2007,塩さば,塩さば,千葉県,161071160,291094,553.3304018633156,千葉県,291094,161071160,553.3304018633156
2007,塩するめ,塩するめ,富山県,22224391,17353,1280.7232755143202,富山県,17353,22224391,1280.7232755143202
2007,塩だら,塩だら,福井県,3668239,4795,765.0133472367049,福井県,4795,3668239,765.0133472367049
2007,塩ます,塩ます,東京都,57101837,161072,354.5112558358995,東京都,161072,57101837,354.5112558358995
2007,塩まだらこ,塩まだらこ,宮城県,95292,72,1323.5,宮城県,72,95292,1323.5
2007,干するめ,干するめ,富山県,35531255,42175,842.4719620628334,富山県,42175,35531255,842.4719620628334
2007,干はたはた,干はたはた,鳥取県,91284018,101258,901.4993185723597,鳥取県,101258,91284018,901.4993185723597
2007,干ふぐ,干ふぐ,長崎県,43204619,12486,3460.244994393721,長崎県,12486,43204619,3460.244994393721
2007,干ぶり,干ぶり,石川県,59868,19,3150.9473684210525,石川県,19,59868,3150.9473684210525
2007,桜干いわし,桜干いわし,千葉県,8865675,7980,1110.9868421052631,千葉県,7980,8865675,1110.9868421052631
2007,桜干にしん,桜干にしん,山口県,10282806,11861,866.9425849422477,山口県,11861,10282806,866.9425849422477
2007,煮干いかなご,煮干いかなご,茨城県,770175,687,1121.0698689956332,茨城県,687,770175,1121.0698689956332
2007,煮干いわし,煮干いわし,島根県,9542844,8086,1180.1686866188475,長崎県,8276,6931990,837.6014983083616
2007,生くじら,生くじら,富山県,1945018,672,2894.372023809524,和歌山県,1203,1610152,1338.4472152950957
2007,白皮かじき,白皮かじき,高知県,14589568,9206,1584.7890506191613,沖縄県,10739,12367076,1151.6040599683397
2007,皮くじら,皮くじら,山口県,714152,472,1513.0338983050847,兵庫県,480,655200,1365.0
2007,身欠にしん,身欠にしん,北海道,232060318,288970,803.0602415475655,北海道,288970,232060318,803.0602415475655
2007,開きあじ,開きあじ,静岡県,172089059,329290,522.6063925415287,静岡県,329290,172089059,522.6063925415287
2007,開きさば,開きさば,島根県,4251052,4456,954.0062836624776,静岡県,7770,2707803,348.4945945945946
2007,開きたら,開きたら,北海道,15590543,10643,1464.863572301043,青森県,21923,11034123,503.3126396934726
2007,養殖かんぱち,養殖かんぱち,三重県,413894750,350906,1179.5032002872565,三重県,350906,413894750,1179.5032002872565
2007,養殖たい,養殖たい,三重県,176097151,151019,1166.059575285229,三重県,151019,176097151,1166.059575285229
2007,養殖はまち,養殖はまち,鹿児島県,743084,1341,554.1267710663684,鹿児島県,1341,743084,554.1267710663684
2007,養殖ぶり,養殖ぶり,鹿児島県,956233313,1233635,775.134714076692,鹿児島県,1233635,956233313,775.134714076692
2007,養殖わらさ,養殖わらさ,高知県,923918,1949,474.04720369420215,高知県,1949,923918,474.04720369420215
2007,魚介つくだに,魚介つくだに,兵庫県,45287592,94015,481.7060256342073,兵庫県,94015,45287592,481.7060256342073
2007,黒皮かじき,黒皮かじき,宮城県,48694679,84516,576.1592952813669,宮城県,84516,48694679,576.1592952813669
2008,あかいか,あかいか,福岡県,231821416,141100,1642.9582990786676,福岡県,141100,231821416,1642.9582990786676
2008,あからばちめ,あからばちめ,石川県,119373370,161681,738.3265195044563,北海道,222299,109733350,493.6295259987674
2008,あさり,あさり,愛知県,117484598,250872,468.3049443540929,愛知県,250872,117484598,468.3049443540929
2008,あなご,あなご,島根県,10581662,9927,1065.9476176085423,島根県,9927,10581662,1065.9476176085423
2008,あまえび,あまえび,石川県,368543597,279401,1319.0489547281506,石川県,279401,368543597,1319.0489547281506
2008,あゆ,あゆ,愛知県,71531588,53201,1344.553448243454,愛知県,53201,71531588,1344.553448243454
2008,あら,あら,石川県,18634526,3857,4831.3523463832,長崎県,4968,12332698,2482.4271336553943
2008,あわび,あわび,石川県,112608252,15302,7359.054502679388,東京都,17560,103711257,5906.108029612757
2008,あんこう,あんこう,石川県,64561268,79010,817.1278066067587,石川県,79010,64561268,817.1278066067587
2008,いくら,いくら,東京都,311824116,63504,4910.306689342404,東京都,63504,311824116,4910.306689342404
2008,うなぎ,うなぎ,愛知県,445560946,217355,2049.922688689011,愛知県,217355,445560946,2049.922688689011
2008,うに,うに,北海道,315182568,30447,10351.843137254902,北海道,30447,315182568,10351.843137254902
2008,うに製品,うに製品,北海道,20461624,19325,1058.8162483829237,北海道,19325,20461624,1058.8162483829237
2008,うるめいわし,うるめいわし,石川県,6343500,23130,274.25421530479895,石川県,23130,6343500,274.25421530479895
2008,かいみぬき,かいみぬき,兵庫県,15140010,4554,3324.552042160738,兵庫県,4554,15140010,3324.552042160738
2008,かき,かき,石川県,215423406,281847,764.3274755452426,石川県,281847,215423406,764.3274755452426
2008,かす漬たら,かす漬たら,宮城県,1714357,2351,729.2033177371331,宮城県,2351,1714357,729.2033177371331
2008,かす漬ふぐ,かす漬ふぐ,石川県,247821,105,2360.2,石川県,105,247821,2360.2
2008,かたくちいわし,かたくちいわし,石川県,3212216,22225,144.53165354330707,石川県,22225,3212216,144.53165354330707
2008,かつお,かつお,宮城県,55279051,99435,555.9315231055464,宮城県,99435,55279051,555.9315231055464
2008,かながしら,かながしら,富山県,1424160,9256,153.86343993085566,富山県,9256,1424160,153.86343993085566
2008,かます,かます,富山県,19264363,43645,441.3876274487341,富山県,43645,19264363,441.3876274487341
2008,かまぼこ,かまぼこ,石川県,81446181,97334,836.77010088972,石川県,97334,81446181,836.77010088972
2008,かれい,かれい,石川県,406857384,719282,565.6437725398383,石川県,719282,406857384,565.6437725398383
2008,かわはぎ,かわはぎ,青森県,93064388,108617,856.8123590229891,石川県,117231,81770226,697.5136781226809
2008,かんぱち,かんぱち,長崎県,21431058,18958,1130.4493089988396,長崎県,18958,21431058,1130.4493089988396
2008,きす,きす,石川県,13342077,9392,1420.5788969335604,石川県,9392,13342077,1420.5788969335604
2008,こうばこがに,こうばこがに,石川県,205052073,135927,1508.5455648988059,石川県,135927,205052073,1508.5455648988059
2008,このわた,このわた,石川県,18894130,2014,9381.395233366435,石川県,2014,18894130,9381.395233366435
2008,こんぶ,こんぶ,宮城県,8178878,8849,924.2714431009153,岩手県,16558,4409861,266.3281193380843
2008,さけ,さけ,宮城県,237362485,306806,773.6565940692163,宮城県,306806,237362485,773.6565940692163
2008,さば,さば,石川県,175270998,364017,481.49124354082363,石川県,364017,175270998,481.49124354082363
2008,さめ,さめ,石川県,20214,392,51.566326530612244,石川県,392,20214,51.566326530612244
2008,さより,さより,石川県,59450536,36059,1648.7017388169388,石川県,36059,59450536,1648.7017388169388
2008,さわら,さわら,石川県,138975067,222071,625.8136677008705,石川県,222071,138975067,625.8136677008705
2008,さんま,さんま,北海道,259202477,579104,447.5922753080621,北海道,579104,259202477,447.5922753080621
2008,しいら,しいら,石川県,3859987,23892,161.55981081533568,石川県,23892,3859987,161.55981081533568
2008,しおから,しおから,宮城県,26558626,28003,948.4207406349319,宮城県,28003,26558626,948.4207406349319
2008,しじみ,しじみ,島根県,69835464,76589,911.8210709109663,島根県,76589,69835464,911.8210709109663
2008,しらうお,しらうお,福井県,6253119,1389,4501.885529157667,福井県,1389,6253119,4501.885529157667
2008,しらこ,しらこ,北海道,150406776,125694,1196.6106258055277,北海道,125694,150406776,1196.6106258055277
2008,すき身,すき身,福井県,42647430,38350,1112.05814863103,福井県,38350,42647430,1112.05814863103
2008,すけこ,すけこ,福岡県,333059853,142053,2344.6168190745707,福岡県,142053,333059853,2344.6168190745707
2008,すけそうだら,すけそうだら,岩手県,37894542,118086,320.90630557390375,岩手県,118086,37894542,320.90630557390375
2008,すじこ,すじこ,北海道,22070538,6876,3209.7931937172775,北海道,6876,22070538,3209.7931937172775
2008,すずき,すずき,愛媛県,54884419,46693,1175.431413702268,兵庫県,54860,37251799,679.0338862559241
2008,すだこ,すだこ,北海道,53576304,32350,1656.1454095826894,北海道,32350,53576304,1656.1454095826894
2008,するめいか,するめいか,石川県,199215440,616736,323.0157474186686,青森県,650031,198041446,304.66461753362535
2008,ずわいがに,ずわいがに,北海道,1693654349,1582906,1069.9652089258616,北海道,1582906,1693654349,1069.9652089258616
2008,その他あじ,その他あじ,和歌山県,10261745,49705,206.45297253797403,和歌山県,49705,10261745,206.45297253797403
2008,その他いか,その他いか,富山県,53002473,47431,1117.464801501128,富山県,47431,53002473,1117.464801501128
2008,その他えび,その他えび,富山県,66569503,21380,3113.634377923293,石川県,60083,63925450,1063.952365893847
2008,その他かい,その他かい,長崎県,82104379,80326,1022.1395189602371,石川県,123713,78296112,632.8850807918327
2008,その他かに,その他かに,鳥取県,275524586,132460,2080.0587800090593,鳥取県,132460,275524586,2080.0587800090593
2008,その他冷凍魚,その他　冷凍魚,東京都,273740679,253302,1080.6889760049269,石川県,466934,81750401,175.07913538101744
2008,その他塩干加工品,その他塩干加工品,兵庫県,205857802,203421,1011.9791073684625,山口県,251918,89809973,356.5047872720488
2008,その他桜干,その他桜干,静岡県,66009735,55854,1181.826458266194,青森県,80015,31478732,393.4103855527089
2008,その他淡水魚,その他淡水魚,東京都,11222794,6534,1717.5993265993266,宮崎県,17525,2502153,142.77620542082738
2008,その他魚介漬物,その他魚介漬物,富山県,51381575,23123,2222.0981274056135,宮城県,77009,44978770,584.0716020205431
2008,その他鮮魚,その他鮮魚,長崎県,361059448,155235,2325.889445034947,石川県,297467,252605914,849.1897050765295
2008,たい,たい,石川県,300368873,370306,811.136932698903,石川県,370306,300368873,811.136932698903
2008,たいはくちりめん,たいはくちりめん,兵庫県,102866243,85285,1206.1469543296007,兵庫県,85285,102866243,1206.1469543296007
2008,たこ,たこ,石川県,110782161,135658,816.6282932079199,石川県,135658,110782161,816.6282932079199
2008,たちうお,たちうお,和歌山県,31480740,41862,752.0123262147055,和歌山県,41862,31480740,752.0123262147055
2008,たづくり,たづくり,富山県,10369866,9223,1124.3484766345007,富山県,9223,10369866,1124.3484766345007
2008,ちくわ,ちくわ,石川県,105590635,167337,631.0059042530941,石川県,167337,105590635,631.0059042530941
2008,つばす,つばす,三重県,8997563,18087,497.460220047548,石川県,34740,7775788,223.8280944156592
2008,とびうお,とびうお,鹿児島県,15768134,28493,553.4037833853929,石川県,43716,7053878,161.35689450086926
2008,どじょう,どじょう,秋田県,17780414,11218,1584.9896594758425,秋田県,11218,17780414,1584.9896594758425
2008,なまこ,なまこ,石川県,69712036,51659,1349.4654561644631,石川県,51659,69712036,1349.4654561644631
2008,にぎす,にぎす,石川県,107984638,311464,346.70022217655975,石川県,311464,107984638,346.70022217655975
2008,にしん,にしん,北海道,1069005,4075,262.33251533742333,北海道,4075,1069005,262.33251533742333
2008,ぬか漬いわし,ぬか漬いわし,石川県,237929,149,1596.8389261744967,石川県,149,237929,1596.8389261744967
2008,ぬか漬にしん,ぬか漬にしん,石川県,73500,26,2826.923076923077,石川県,26,73500,2826.923076923077
2008,ぬか漬ふぐ,ぬか漬ふぐ,石川県,888918,274,3244.2262773722628,石川県,274,888918,3244.2262773722628
2008,はたはた,はたはた,石川県,96249600,455613,211.25297127167136,石川県,455613,96249600,211.25297127167136
2008,はまぐり,はまぐり,三重県,133865516,233036,574.4413567002523,三重県,233036,133865516,574.4413567002523
2008,はまち,はまち,石川県,254061054,859278,295.66805387779044,石川県,859278,254061054,295.66805387779044
2008,はむそーせーじ,ハムソーセージ,静岡県,7059430,7130,990.1023842917251,静岡県,7130,7059430,990.1023842917251
2008,ばいがい,ばいがい,鳥取県,269801963,281093,959.8316678110092,鳥取県,281093,269801963,959.8316678110092
2008,ひらまさ,ひらまさ,長崎県,28915868,45335,637.8265799051505,長崎県,45335,28915868,637.8265799051505
2008,ひらめ,ひらめ,石川県,117340647,58632,2001.3072554236594,石川県,58632,117340647,2001.3072554236594
2008,ふぐ,ふぐ,山口県,58811663,15220,3864.1040078843625,石川県,99639,56013881,562.1682373367858
2008,ぶり,ぶり,石川県,169850849,209396,811.1465787312079,石川県,209396,169850849,811.1465787312079
2008,べにずわいがに,べにずわいがに,石川県,17574525,64946,270.60211560373233,石川県,64946,17574525,270.60211560373233
2008,ほうぼう,ほうぼう,和歌山県,3897859,3618,1077.351851851852,石川県,6242,3791921,607.4849407241269
2008,ほたて,ほたて,北海道,136918576,122552,1117.228409165089,宮城県,272697,136168046,499.33826188040206
2008,ぼうたら,ぼうたら,北海道,36492225,8484,4301.299504950495,北海道,8484,36492225,4301.299504950495
2008,ぼら,ぼら,三重県,1437240,5947,241.67479401378847,兵庫県,7993,1174845,146.98423620668083
2008,まあじ,まあじ,石川県,381312639,976795,390.3712027600469,石川県,976795,381312639,390.3712027600469
2008,まいわし,まいわし,石川県,65181174,161322,404.0439245732138,石川県,161322,65181174,404.0439245732138
2008,まかじき,まかじき,千葉県,205682785,171377,1200.177299170834,千葉県,171377,205682785,1200.177299170834
2008,まぐろ,まぐろ,東京都,602519308,240566,2504.5904575043855,東京都,240566,602519308,2504.5904575043855
2008,まこ,まこ,北海道,173100521,157868,1096.4889717992246,北海道,157868,173100521,1096.4889717992246
2008,ます,ます,青森県,16286212,13293,1225.1720454374483,青森県,13293,16286212,1225.1720454374483
2008,まだら,まだら,岩手県,289222499,519798,556.4132586119993,岩手県,519798,289222499,556.4132586119993
2008,みそ漬品,みそ漬品,三重県,22858416,18483,1236.726505437429,宮城県,26198,14968747,571.3698373921674
2008,めじ,めじ,福岡県,54485193,94314,577.6999491061772,福岡県,94314,54485193,577.6999491061772
2008,めだい,めだい,長崎県,84061603,101807,825.6957085465637,長崎県,101807,84061603,825.6957085465637
2008,もずく,もずく,石川県,63235574,99158,637.7253877649812,石川県,99158,63235574,637.7253877649812
2008,やなぎばちめ,やなぎばちめ,青森県,78809895,67901,1160.6588268214018,青森県,67901,78809895,1160.6588268214018
2008,やりいか,やりいか,青森県,129983186,148585,874.8069185987819,宮城県,195465,82432245,421.7238124472412
2008,わかさぎ,わかさぎ,滋賀県,7025248,7820,898.3693094629156,滋賀県,7820,7025248,898.3693094629156
2008,わかめ,わかめ,群馬県,17983371,39613,453.9764976144195,群馬県,39613,17983371,453.9764976144195
2008,わらさ,わらさ,石川県,223560358,539112,414.68258543679235,石川県,539112,223560358,414.68258543679235
2008,丸干あじ,丸干あじ,島根県,1280454,3378,379.05683836589697,島根県,3378,1280454,379.05683836589697
2008,丸干いか,丸干いか,福井県,41719538,27576,1512.8930229184798,福井県,27576,41719538,1512.8930229184798
2008,丸干いわし,丸干いわし,島根県,69444847,97742,710.4913650222013,島根県,97742,69444847,710.4913650222013
2008,冷凍あかうお,冷凍あかうお,東京都,108794102,229719,473.59644609283515,東京都,229719,108794102,473.59644609283515
2008,冷凍あじ,冷凍あじ,愛知県,24144057,72818,331.56715372572717,愛知県,72818,24144057,331.56715372572717
2008,冷凍うなぎ,冷凍うなぎ,福岡県,144039571,57791,2492.4221937671955,福岡県,57791,144039571,2492.4221937671955
2008,冷凍えび,冷凍えび,東京都,932794190,740802,1259.1680233044726,東京都,740802,932794190,1259.1680233044726
2008,冷凍おひょう,冷凍おひょう,宮城県,1943025,850,2285.9117647058824,宮城県,850,1943025,2285.9117647058824
2008,冷凍かい,冷凍かい,愛知県,219057995,230447,950.5786363024904,愛知県,230447,219057995,950.5786363024904
2008,冷凍かじき,冷凍かじき,静岡県,363165845,501362,724.3585373442742,静岡県,501362,363165845,724.3585373442742
2008,冷凍かに,冷凍かに,東京都,718685627,516991,1390.13179533106,東京都,516991,718685627,1390.13179533106
2008,冷凍かれい,冷凍かれい,東京都,119893885,235357,509.412870660316,東京都,235357,119893885,509.412870660316
2008,冷凍ぎんだら,冷凍ぎんだら,大阪府,123412832,83823,1472.302733140069,大阪府,83823,123412832,1472.302733140069
2008,冷凍くじら,冷凍くじら,東京都,10434883,6165,1692.6006488240064,東京都,6165,10434883,1692.6006488240064
2008,冷凍さけ,冷凍さけ,東京都,533837668,792188,673.8774987755431,東京都,792188,533837668,673.8774987755431
2008,冷凍さば,冷凍さば,東京都,176824432,394444,448.2877975073775,東京都,394444,176824432,448.2877975073775
2008,冷凍さんま,冷凍さんま,千葉県,1534408,7299,210.22167420194546,千葉県,7299,1534408,210.22167420194546
2008,冷凍しらうお,冷凍しらうお,兵庫県,5316014,5792,917.8200966850828,兵庫県,5792,5316014,917.8200966850828
2008,冷凍すりみ,冷凍すりみ,東京都,560706321,1177393,476.22698708077934,東京都,1177393,560706321,476.22698708077934
2008,冷凍するめいか,冷凍するめいか,石川県,271166454,1027344,263.94903167780217,石川県,1027344,271166454,263.94903167780217
2008,冷凍たい,冷凍たい,東京都,29481374,29308,1005.9155861880715,愛知県,30747,26913204,875.311542589521
2008,冷凍たこ,冷凍たこ,徳島県,16400454,13948,1175.8283624892458,徳島県,13948,16400454,1175.8283624892458
