fish_key,fish_label,year,origin_pref,qty,amt,price,rank_in_fish_year
あかいか,あかいか,2007,三重県,4752,9250805,1946.718223905724,9
あかいか,あかいか,2007,京都府,3266,6901755,2113.2134109001836,10
あからばちめ,あからばちめ,2007,北海道,256710,129249750,503.4854505083557,1
あからばちめ,あからばちめ,2007,石川県,149050,96562796,647.8550553505535,2
あからばちめ,あからばちめ,2007,宮城県,3924,7285302,1856.6009174311926,3
あからばちめ,あからばちめ,2007,鳥取県,11636,6332235,544.1934513578549,4
あからばちめ,あからばちめ,2007,福井県,6911,4867382,704.2948922008393,5
あからばちめ,あからばちめ,2007,兵庫県,2743,1230075,448.4414874225301,6
あからばちめ,あからばちめ,2007,新潟県,2546,1149645,451.5494893951296,7
あからばちめ,あからばちめ,2007,福島県,790,364665,461.6012658227848,8
あからばちめ,あからばちめ,2007,青森県,557,322350,578.7253141831238,9
あからばちめ,あからばちめ,2007,秋田県,288,264390,918.0208333333334,10
あさり,あさり,2007,愛知県,316608,120450432,380.44026682838086,1
あさり,あさり,2007,三重県,146960,66295045,451.1094515514426,2
あさり,あさり,2007,宮城県,44933,24684103,549.3535486168295,3
あさり,あさり,2007,福島県,24928,15839455,635.4081755455712,4
あさり,あさり,2007,石川県,16939,13333141,787.1268079579668,5
あさり,あさり,2007,静岡県,13580,6919018,509.50058910162005,6
あさり,あさり,2007,兵庫県,9148,4426595,483.88664188893745,7
あさり,あさり,2007,福井県,2283,1885063,825.6955759964958,8
あさり,あさり,2007,千葉県,960,240975,251.015625,9
あさり,あさり,2007,広島県,413,148114,358.62953995157386,10
あなご,あなご,2007,島根県,18025,16249653,901.5064077669903,1
あなご,あなご,2007,大阪府,10896,12671253,1162.9270374449338,2
あなご,あなご,2007,福島県,7403,8154497,1101.512494934486,3
あなご,あなご,2007,石川県,11742,7999471,681.2698858797479,4
あなご,あなご,2007,兵庫県,3794,5456396,1438.1644702161307,5
あなご,あなご,2007,宮城県,4239,5046168,1190.414720452937,6
あなご,あなご,2007,千葉県,6244,4707658,753.949071108264,7
あなご,あなご,2007,愛知県,2722,3425460,1258.434974283615,8
あなご,あなご,2007,岩手県,3723,3176344,853.1678753693258,9
あなご,あなご,2007,福岡県,2046,2338859,1143.1373411534703,10
あまえび,あまえび,2007,石川県,198439,336242474,1694.437454331054,1
あまえび,あまえび,2007,福井県,252429,330636539,1309.8199454103926,2
あまえび,あまえび,2007,北海道,169469,324460746,1914.5728481315166,3
あまえび,あまえび,2007,山形県,41829,52594220,1257.3625953285998,4
あまえび,あまえび,2007,新潟県,11033,22181893,2010.5042146288408,5
あまえび,あまえび,2007,秋田県,7598,8371104,1101.750987101869,6
あまえび,あまえび,2007,富山県,2553,6309468,2471.3936545240895,7
あまえび,あまえび,2007,鳥取県,1239,1553028,1253.452784503632,8
あまえび,あまえび,2007,兵庫県,361,499999,1385.0387811634348,9
あまえび,あまえび,2007,静岡県,4,24833,6208.25,10
あゆ,あゆ,2007,徳島県,66240,83344139,1258.214658816425,1
あゆ,あゆ,2007,愛知県,50372,65823901,1306.7557571666798,2
あゆ,あゆ,2007,和歌山県,31457,48745843,1549.6024096385543,3
あゆ,あゆ,2007,滋賀県,17367,18102516,1042.351356020038,4
あゆ,あゆ,2007,岐阜県,6196,11286038,1821.5038734667528,5
あゆ,あゆ,2007,富山県,3836,9047904,2358.681960375391,6
あゆ,あゆ,2007,高知県,4722,8081635,1711.4855993223211,7
あゆ,あゆ,2007,兵庫県,2928,5650103,1929.6799863387978,8
あゆ,あゆ,2007,石川県,3827,4488961,1172.9712568591585,9
あゆ,あゆ,2007,栃木県,820,1320533,1610.4060975609757,10
あら,あら,2007,石川県,5146,22810678,4432.700738437621,1
あら,あら,2007,長崎県,6637,18739011,2823.41585053488,2
あら,あら,2007,高知県,1469,5289079,3600.4622191967323,3
あら,あら,2007,東京都,2171,3256931,1500.1985260248732,4
あら,あら,2007,鹿児島県,625,2276507,3642.4112,5
あら,あら,2007,新潟県,276,1567884,5680.739130434783,6
あら,あら,2007,徳島県,236,1154599,4892.368644067797,7
あら,あら,2007,和歌山県,238,1018533,4279.550420168067,8
あら,あら,2007,青森県,276,1009497,3657.5978260869565,9
あら,あら,2007,福井県,100,685916,6859.16,10
あわび,あわび,2007,宮城県,12840,108363198,8439.501401869158,1
あわび,あわび,2007,東京都,12088,76393458,6319.776472534745,2
あわび,あわび,2007,静岡県,8197,72267756,8816.366475539831,3
あわび,あわび,2007,千葉県,9340,63310986,6778.478158458244,4
あわび,あわび,2007,石川県,7569,59002452,7795.277051129608,5
あわび,あわび,2007,長崎県,5023,39318817,7827.755723671113,6
あわび,あわび,2007,三重県,3548,28059437,7908.522266065389,7
あわび,あわび,2007,大阪府,3162,25746261,8142.397533206831,8
あわび,あわび,2007,福井県,2172,16749111,7711.3770718232045,9
あわび,あわび,2007,兵庫県,2546,15903676,6246.534171249018,10
あんこう,あんこう,2007,石川県,157353,107766955,684.8738505144483,1
あんこう,あんこう,2007,東京都,8088,11373688,1406.242334322453,2
あんこう,あんこう,2007,山口県,8121,6378129,785.3871444403399,3
あんこう,あんこう,2007,福井県,3961,2672540,674.7134561979299,4
あんこう,あんこう,2007,京都府,1625,2456927,1511.9550769230768,5
あんこう,あんこう,2007,千葉県,2001,1827883,913.4847576211894,6
あんこう,あんこう,2007,富山県,2453,1579599,643.9457806767224,7
あんこう,あんこう,2007,大阪府,830,1247925,1503.5240963855422,8
あんこう,あんこう,2007,島根県,2221,1167810,525.8036920306168,9
あんこう,あんこう,2007,新潟県,1645,848869,516.0297872340426,10
いくら,いくら,2007,北海道,62778,266498615,4245.095654528656,1
いくら,いくら,2007,東京都,35522,149970390,4221.90163842126,2
いくら,いくら,2007,宮城県,6378,21772187,3413.6386014424584,3
いくら,いくら,2007,三重県,4125,15301703,3709.5037575757574,4
いくら,いくら,2007,兵庫県,3938,14802165,3758.802691721686,5
いくら,いくら,2007,岩手県,3185,12814726,4023.461852433281,6
いくら,いくら,2007,石川県,3022,10854240,3591.740569159497,7
いくら,いくら,2007,大阪府,2702,10044564,3717.4552183567725,8
いくら,いくら,2007,青森県,2212,7245683,3275.6252260397832,9
いくら,いくら,2007,愛知県,376,1663389,4423.906914893617,10
うなぎ,うなぎ,2007,愛知県,202877,343446008,1692.8779901122355,1
うなぎ,うなぎ,2007,静岡県,61667,103282328,1674.8395089756273,2
うなぎ,うなぎ,2007,和歌山県,13653,22969675,1682.3903171464146,3
うなぎ,うなぎ,2007,徳島県,10845,17714204,1633.3982480405716,4
うなぎ,うなぎ,2007,茨城県,5698,9024336,1583.7725517725519,5
うなぎ,うなぎ,2007,石川県,4381,7398848,1688.8491212052043,6
うなぎ,うなぎ,2007,栃木県,2207,4012628,1818.13683733575,7
うなぎ,うなぎ,2007,福岡県,1503,2542408,1691.5555555555557,8
うなぎ,うなぎ,2007,高知県,684,983220,1437.4561403508771,9
うなぎ,うなぎ,2007,東京都,735,355373,483.50068027210887,10
うに,うに,2007,北海道,25339,298019783,11761.307983740478,1
うに,うに,2007,宮城県,18863,177273357,9397.940783544505,2
うに,うに,2007,東京都,17651,139243917,7888.726814344796,3
うに,うに,2007,石川県,5808,29213047,5029.794593663912,4
うに,うに,2007,千葉県,2317,17136496,7395.984462667242,5
うに,うに,2007,大阪府,2635,12251074,4649.36394686907,6
うに,うに,2007,静岡県,2557,11442190,4474.849432929214,7
うに,うに,2007,長崎県,1122,8166977,7278.945632798574,8
うに,うに,2007,岩手県,944,7477031,7920.583686440678,9
うに,うに,2007,青森県,875,6899566,7885.218285714286,10
うに製品,うに製品,2007,北海道,18515,19038800,1028.2905752092897,1
うに製品,うに製品,2007,山口県,1749,3289966,1881.0554602630075,2
うに製品,うに製品,2007,三重県,4519,2908899,643.7041380836469,3
うに製品,うに製品,2007,兵庫県,1017,2561853,2519.029498525074,4
うに製品,うに製品,2007,福井県,652,2432484,3730.803680981595,5
うに製品,うに製品,2007,大阪府,828,1209059,1460.2161835748793,6
うに製品,うに製品,2007,神奈川県,998,1098481,1100.6823647294589,7
うに製品,うに製品,2007,石川県,91,814275,8948.076923076924,8
うに製品,うに製品,2007,東京都,400,677714,1694.285,9
うに製品,うに製品,2007,福島県,204,195069,956.2205882352941,10
うるめいわし,うるめいわし,2007,鳥取県,19458,5113870,262.8158084078528,1
うるめいわし,うるめいわし,2007,石川県,9771,2947140,301.6211237334971,2
うるめいわし,うるめいわし,2007,富山県,1678,536277,319.59296781883194,3
うるめいわし,うるめいわし,2007,新潟県,3517,253050,71.95052601649132,4
うるめいわし,うるめいわし,2007,三重県,1094,196875,179.95886654478977,5
うるめいわし,うるめいわし,2007,徳島県,500,105000,210.0,6
うるめいわし,うるめいわし,2007,宮崎県,250,78750,315.0,7
うるめいわし,うるめいわし,2007,静岡県,257,70035,272.50972762645915,8
うるめいわし,うるめいわし,2007,和歌山県,500,66150,132.3,9
うるめいわし,うるめいわし,2007,宮城県,210,47250,225.0,10
かいみぬき,かいみぬき,2007,兵庫県,3524,11435305,3244.9787173666286,1
かいみぬき,かいみぬき,2007,大阪府,2491,11033241,4429.241670012043,2
かいみぬき,かいみぬき,2007,千葉県,1567,5997877,3827.61774090619,3
かいみぬき,かいみぬき,2007,福島県,1861,2681078,1440.6652337452983,4
かいみぬき,かいみぬき,2007,宮城県,1740,2336943,1343.0706896551724,5
かいみぬき,かいみぬき,2007,大分県,710,1612449,2271.054929577465,6
かいみぬき,かいみぬき,2007,山口県,280,1154013,4121.475,7
かいみぬき,かいみぬき,2007,北海道,88,127680,1450.909090909091,8
かいみぬき,かいみぬき,2007,徳島県,51,103950,2038.235294117647,9
かいみぬき,かいみぬき,2007,石川県,21,33548,1597.5238095238096,10
かき,かき,2007,石川県,383679,188403018,491.04334091779845,1
かき,かき,2007,広島県,52182,44822288,858.9607144225978,2
かき,かき,2007,兵庫県,14559,16731457,1149.217459990384,3
かき,かき,2007,山口県,14678,11779031,802.4956397329337,4
かき,かき,2007,岩手県,27777,8721612,313.98682363106167,5
かき,かき,2007,宮城県,43733,6529793,149.31042919534448,6
かき,かき,2007,三重県,7500,5117260,682.3013333333333,7
かき,かき,2007,岡山県,3814,3157031,827.7480335605663,8
かき,かき,2007,山形県,2219,2344428,1056.5245606128888,9
かき,かき,2007,富山県,7695,1826390,237.34762833008446,10
かす漬たら,かす漬たら,2007,三重県,2626,3154494,1201.2543792840822,1
かす漬たら,かす漬たら,2007,宮城県,2409,1671968,694.0506434205064,2
かす漬たら,かす漬たら,2007,富山県,898,1134567,1263.4376391982182,3
かす漬たら,かす漬たら,2007,兵庫県,407,502326,1234.2162162162163,4
かす漬たら,かす漬たら,2007,北海道,115,105998,921.7217391304348,5
かす漬たら,かす漬たら,2007,石川県,29,28613,986.6551724137931,6
かす漬ふぐ,かす漬ふぐ,2007,石川県,104,284477,2735.355769230769,1
かす漬ふぐ,かす漬ふぐ,2007,福井県,5,8925,1785.0,2
かたくちいわし,かたくちいわし,2007,石川県,26647,3915558,146.94179457349796,1
かたくちいわし,かたくちいわし,2007,三重県,28003,3314484,118.36174695568332,2
かたくちいわし,かたくちいわし,2007,富山県,13036,1578625,121.09734581159864,3
かたくちいわし,かたくちいわし,2007,福井県,686,88663,129.2463556851312,4
かたくちいわし,かたくちいわし,2007,千葉県,873,78750,90.20618556701031,5
かたくちいわし,かたくちいわし,2007,静岡県,165,57750,350.0,6
かたくちいわし,かたくちいわし,2007,兵庫県,99,17325,175.0,7
かたくちいわし,かたくちいわし,2007,京都府,135,7088,52.50370370370371,8
かつお,かつお,2007,宮城県,116274,62672917,539.0105870615959,1
かつお,かつお,2007,静岡県,18542,18644395,1005.522327688491,2
かつお,かつお,2007,鹿児島県,7680,7176645,934.458984375,3
かつお,かつお,2007,千葉県,14535,6675474,459.26893704850363,4
かつお,かつお,2007,三重県,7659,6628856,865.4988901945424,5
かつお,かつお,2007,高知県,1115,968116,868.265470852018,6
かつお,かつお,2007,鳥取県,1342,732700,545.9761549925485,7
かつお,かつお,2007,和歌山県,818,377826,461.88997555012224,8
かつお,かつお,2007,宮崎県,263,354157,1346.6045627376425,9
かつお,かつお,2007,長崎県,604,302940,501.55629139072846,10
かながしら,かながしら,2007,富山県,5604,1134893,202.51481084939329,1
かながしら,かながしら,2007,石川県,4821,1052356,218.28583281476872,2
かながしら,かながしら,2007,兵庫県,2796,640080,228.92703862660943,3
かながしら,かながしら,2007,鳥取県,2927,624163,213.24325247693884,4
かながしら,かながしら,2007,福井県,1363,353652,259.46588407923696,5
かながしら,かながしら,2007,新潟県,1159,213205,183.9559965487489,6
かながしら,かながしら,2007,島根県,183,36750,200.81967213114754,7
かながしら,かながしら,2007,青森県,30,6300,210.0,8
かながしら,かながしら,2007,長崎県,15,1533,102.2,9
かながしら,かながしら,2007,佐賀県,3,315,105.0,10
かます,かます,2007,三重県,39806,21745185,546.2790785308747,1
かます,かます,2007,静岡県,35230,18641971,529.1504683508374,2
かます,かます,2007,福井県,10163,8180543,804.9338777919905,3
かます,かます,2007,長崎県,10941,8001683,731.3484142217347,4
かます,かます,2007,鳥取県,10921,7049629,645.5113084882337,5
かます,かます,2007,富山県,16860,6967311,413.2450177935943,6
かます,かます,2007,高知県,7487,5636222,752.8011219447042,7
かます,かます,2007,石川県,13113,5388757,410.947685502936,8
かます,かます,2007,京都府,7354,4469588,607.7764481914604,9
かます,かます,2007,熊本県,5711,4187085,733.161442829627,10
かまぼこ,かまぼこ,2007,石川県,114168,93224067,816.5516344334665,1
かまぼこ,かまぼこ,2007,宮城県,50901,47373018,930.6893381269523,2
かまぼこ,かまぼこ,2007,静岡県,21738,13845489,636.9256141319348,3
かまぼこ,かまぼこ,2007,大分県,6296,8216581,1305.0478081321473,4
かまぼこ,かまぼこ,2007,鳥取県,6250,6596940,1055.5104,5
かまぼこ,かまぼこ,2007,富山県,1851,2257504,1219.6131820637493,6
かまぼこ,かまぼこ,2007,兵庫県,2204,2109660,957.1960072595282,7
かまぼこ,かまぼこ,2007,香川県,3290,781830,237.63829787234042,8
かまぼこ,かまぼこ,2007,茨城県,137,257166,1877.1240875912408,9
かまぼこ,かまぼこ,2007,広島県,277,229810,829.6389891696751,10
かれい,かれい,2007,石川県,771109,447657873,580.537735910228,1
かれい,かれい,2007,北海道,309607,128748202,415.84396347627796,2
かれい,かれい,2007,鳥取県,154315,61647103,399.488727602631,3
かれい,かれい,2007,福井県,109422,51415396,469.88170568989784,4
かれい,かれい,2007,新潟県,24537,23003719,937.5114724701472,5
かれい,かれい,2007,兵庫県,56574,19833568,350.5774383992647,6
かれい,かれい,2007,福島県,31280,17861084,571.0065217391304,7
かれい,かれい,2007,島根県,21104,17101299,810.334486353298,8
かれい,かれい,2007,宮城県,21257,13714949,645.1968292797667,9
かれい,かれい,2007,青森県,17705,10923709,616.9844111832815,10
かわはぎ,かわはぎ,2007,青森県,102228,87382914,854.7845404390187,1
かわはぎ,かわはぎ,2007,石川県,117712,82242824,698.678333559875,2
かわはぎ,かわはぎ,2007,島根県,22991,16777228,729.7302422687138,3
かわはぎ,かわはぎ,2007,千葉県,11091,12887427,1161.9715985934542,4
かわはぎ,かわはぎ,2007,三重県,19430,12672955,652.2364899639732,5
かわはぎ,かわはぎ,2007,富山県,13302,9799710,736.7095173658097,6
かわはぎ,かわはぎ,2007,鳥取県,19363,9662157,499.00103289779474,7
かわはぎ,かわはぎ,2007,宮城県,11511,9258375,804.306750065155,8
かわはぎ,かわはぎ,2007,福井県,15563,7852424,504.5572190451712,9
かわはぎ,かわはぎ,2007,鹿児島県,6318,5840213,924.3768597657487,10
かんぱち,かんぱち,2007,長崎県,20408,26824919,1314.4315464523715,1
かんぱち,かんぱち,2007,福岡県,9766,14516458,1486.4282203563382,2
かんぱち,かんぱち,2007,高知県,9265,7961328,859.2906637884512,3
かんぱち,かんぱち,2007,鹿児島県,2601,2830672,1088.3014225297961,4
かんぱち,かんぱち,2007,三重県,1072,859732,801.9888059701492,5
かんぱち,かんぱち,2007,石川県,621,486531,783.463768115942,6
かんぱち,かんぱち,2007,愛媛県,781,421928,540.2407170294495,7
かんぱち,かんぱち,2007,福井県,99,100529,1015.4444444444445,8
かんぱち,かんぱち,2007,宮崎県,118,75149,636.8559322033898,9
かんぱち,かんぱち,2007,山口県,38,39795,1047.2368421052631,10
きす,きす,2007,石川県,19297,19546149,1012.9112815463543,1
きす,きす,2007,愛知県,9457,7417465,784.3359416305382,2
きす,きす,2007,福井県,858,1501417,1749.9032634032635,3
きす,きす,2007,富山県,1577,1170889,742.4787571337984,4
きす,きす,2007,千葉県,1233,778035,631.0097323600974,5
きす,きす,2007,新潟県,544,321889,591.7077205882352,6
きす,きす,2007,鹿児島県,326,249798,766.2515337423313,7
きす,きす,2007,福岡県,324,156870,484.1666666666667,8
きす,きす,2007,秋田県,231,143010,619.0909090909091,9
きす,きす,2007,三重県,210,122745,584.5,10
こうばこがに,こうばこがに,2007,鳥取県,146163,228672100,1564.5005918050397,1
こうばこがに,こうばこがに,2007,兵庫県,146521,216422504,1477.0749858382076,2
こうばこがに,こうばこがに,2007,石川県,146641,153079384,1043.9057562346138,3
こうばこがに,こうばこがに,2007,愛知県,13863,25985617,1874.4584144845992,4
こうばこがに,こうばこがに,2007,福島県,22153,19999515,902.7903669931837,5
こうばこがに,こうばこがに,2007,山形県,7250,15975361,2203.498068965517,6
こうばこがに,こうばこがに,2007,北海道,10286,9849636,957.5769006416489,7
こうばこがに,こうばこがに,2007,秋田県,7200,8518852,1183.173888888889,8
こうばこがに,こうばこがに,2007,新潟県,4931,7531340,1527.3453660515108,9
こうばこがに,こうばこがに,2007,福井県,2486,5625510,2262.8761061946902,10
このわた,このわた,2007,石川県,2373,21579721,9093.85630004214,1
このわた,このわた,2007,兵庫県,126,2804445,22257.5,2
このわた,このわた,2007,山口県,464,2640750,5691.271551724138,3
このわた,このわた,2007,沖縄県,4,87045,21761.25,4
このわた,このわた,2007,広島県,10,82110,8211.0,5
このわた,このわた,2007,宮城県,6,61425,10237.5,6
このわた,このわた,2007,新潟県,2,14175,7087.5,7
このわた,このわた,2007,大阪府,1,10500,10500.0,8
このわた,このわた,2007,鹿児島県,1,5250,5250.0,9
このわた,このわた,2007,岩手県,0,3780,,10
こんぶ,こんぶ,2007,兵庫県,2383,6116491,2566.7188417960556,1
こんぶ,こんぶ,2007,三重県,10652,5149863,483.4644198272625,2
こんぶ,こんぶ,2007,宮城県,8415,4481248,532.5309566250743,3
こんぶ,こんぶ,2007,岩手県,14237,3599702,252.84132893165696,4
こんぶ,こんぶ,2007,石川県,1953,3429029,1755.7752176139272,5
こんぶ,こんぶ,2007,福井県,1017,1851683,1820.7305801376597,6
こんぶ,こんぶ,2007,東京都,1601,1516624,947.2979387882573,7
こんぶ,こんぶ,2007,新潟県,1479,1277956,864.0676132521975,8
こんぶ,こんぶ,2007,北海道,180,328598,1825.5444444444445,9
こんぶ,こんぶ,2007,広島県,256,257229,1004.80078125,10
さけ,さけ,2007,宮城県,323223,238874801,739.04023228545,1
さけ,さけ,2007,東京都,91324,94738384,1037.3875870526915,2
さけ,さけ,2007,北海道,136414,77229058,566.1373319454015,3
さけ,さけ,2007,福井県,81506,74951122,919.5779697200206,4
さけ,さけ,2007,三重県,76445,58014211,758.9013146706783,5
さけ,さけ,2007,岩手県,57117,26471658,463.46373233888335,6
さけ,さけ,2007,千葉県,27447,25779061,939.2305534302474,7
さけ,さけ,2007,青森県,44117,23223364,526.4039712582451,8
さけ,さけ,2007,静岡県,20847,22116649,1060.9031995011273,9
さけ,さけ,2007,京都府,21211,20023196,944.0005657441893,10
さば,さば,2007,石川県,572878,196165344,342.42080163664866,1
さば,さば,2007,三重県,460355,85472218,185.66588393739613,2
さば,さば,2007,新潟県,274745,78219280,284.6977379024186,3
さば,さば,2007,宮城県,222256,57337678,257.9803379886257,4
さば,さば,2007,静岡県,269819,57206597,212.01841604927748,5
さば,さば,2007,島根県,135362,43905279,324.3545382012677,6
さば,さば,2007,富山県,54979,27281112,496.20968005965915,7
さば,さば,2007,鳥取県,73830,24308027,329.24322091290804,8
さば,さば,2007,千葉県,99850,23463629,234.98877315973962,9
さば,さば,2007,大分県,6522,19906351,3052.185065930696,10
さめ,さめ,2007,石川県,179,25853,144.43016759776538,1
さめ,さめ,2007,新潟県,40,840,21.0,2
さめ,さめ,2007,鳥取県,19,368,19.36842105263158,3
さめ,さめ,2007,岡山県,1,105,105.0,4
さより,さより,2007,石川県,53325,66095687,1239.4878012189404,1
さより,さより,2007,宮城県,4106,7313404,1781.1505114466634,2
さより,さより,2007,愛知県,3599,5246098,1457.6543484301194,3
さより,さより,2007,鳥取県,2146,5224969,2434.7479030754894,4
さより,さより,2007,千葉県,3406,3887552,1141.3834409864944,5
さより,さより,2007,兵庫県,1598,3820334,2390.697121401752,6
さより,さより,2007,福井県,1270,2536097,1996.9267716535433,7
さより,さより,2007,三重県,932,2101514,2254.843347639485,8
さより,さより,2007,大阪府,1160,1939079,1671.6198275862068,9
さより,さより,2007,富山県,1755,1493367,850.9213675213675,10
さわら,さわら,2007,石川県,128715,84151830,653.7841743386551,1
さわら,さわら,2007,富山県,18716,14595222,779.8259243428083,2
さわら,さわら,2007,福井県,18344,7423056,404.658525948539,3
さわら,さわら,2007,福岡県,8081,5237924,648.1777007796065,4
さわら,さわら,2007,岡山県,2628,3863291,1470.0498477929984,5
さわら,さわら,2007,宮崎県,1513,2626984,1736.27495042961,6
さわら,さわら,2007,島根県,1909,1834570,961.0110005238345,7
さわら,さわら,2007,鹿児島県,921,1245499,1352.3333333333333,8
さわら,さわら,2007,鳥取県,876,845832,965.5616438356165,9
さわら,さわら,2007,千葉県,504,463829,920.2956349206349,10
さんま,さんま,2007,北海道,648564,248855860,383.702857389556,1
さんま,さんま,2007,宮城県,327200,85475505,261.23320599022003,2
さんま,さんま,2007,千葉県,91057,23631989,259.52962430126183,3
さんま,さんま,2007,岩手県,69512,18769907,270.02398147082516,4
さんま,さんま,2007,三重県,16570,5426400,327.48340374170186,5
さんま,さんま,2007,青森県,1760,453600,257.72727272727275,6
さんま,さんま,2007,石川県,1986,292982,147.5236656596173,7
さんま,さんま,2007,東京都,640,183750,287.109375,8
さんま,さんま,2007,福島県,1188,169155,142.38636363636363,9
さんま,さんま,2007,富山県,276,26880,97.3913043478261,10
しいら,しいら,2007,福井県,31710,3960462,124.89631031220435,1
しいら,しいら,2007,三重県,18981,2976988,156.84041936673515,2
しいら,しいら,2007,青森県,2362,373006,157.91955969517358,3
しいら,しいら,2007,長崎県,189,240337,1271.6243386243386,4
しいら,しいら,2007,石川県,1549,121877,78.68108457069077,5
しいら,しいら,2007,富山県,864,91597,106.01504629629629,6
しいら,しいら,2007,新潟県,441,80725,183.04988662131518,7
しいら,しいら,2007,鳥取県,225,22323,99.21333333333334,8
しいら,しいら,2007,京都府,188,15826,84.18085106382979,9
しおから,しおから,2007,宮城県,27818,27411705,985.39452872241,1
しおから,しおから,2007,富山県,15008,21882381,1458.0477745202559,2
しおから,しおから,2007,北海道,18768,15954824,850.1078431372549,3
しおから,しおから,2007,神奈川県,8300,9088117,1094.9538554216867,4
しおから,しおから,2007,東京都,16124,5353185,332.00105432895066,5
しおから,しおから,2007,静岡県,4969,3577455,719.9547192594083,6
しおから,しおから,2007,石川県,878,1048257,1193.9145785876992,7
しおから,しおから,2007,新潟県,228,530397,2326.3026315789475,8
しおから,しおから,2007,三重県,420,455595,1084.75,9
しおから,しおから,2007,兵庫県,416,289643,696.2572115384615,10
しじみ,しじみ,2007,島根県,117634,109530902,931.1160208783175,1
しじみ,しじみ,2007,愛知県,22708,16652184,733.3179496212789,2
しじみ,しじみ,2007,青森県,13909,14035445,1009.090876410957,3
しじみ,しじみ,2007,北海道,11389,11272538,989.774168056897,4
しじみ,しじみ,2007,三重県,13745,9780930,711.5991269552565,5
しじみ,しじみ,2007,千葉県,9631,7927468,823.1199252414079,6
しじみ,しじみ,2007,鳥取県,2711,3489644,1287.216525267429,7
しじみ,しじみ,2007,石川県,1304,1962075,1504.6587423312883,8
しじみ,しじみ,2007,茨城県,2049,1118151,545.705710102489,9
しじみ,しじみ,2007,東京都,1424,931298,654.001404494382,10
しらうお,しらうお,2007,福井県,1965,6165645,3137.732824427481,1
しらうお,しらうお,2007,島根県,1709,4340648,2539.8759508484495,2
しらうお,しらうお,2007,青森県,746,1067352,1430.7667560321715,3
しらうお,しらうお,2007,宮城県,153,696203,4550.346405228758,4
しらうお,しらうお,2007,三重県,102,440846,4322.019607843137,5
しらうお,しらうお,2007,岩手県,111,346290,3119.7297297297296,6
しらうお,しらうお,2007,北海道,130,237964,1830.4923076923078,7
しらうお,しらうお,2007,茨城県,93,79170,851.2903225806451,8
しらうお,しらうお,2007,秋田県,52,57750,1110.576923076923,9
しらうお,しらうお,2007,福島県,32,23310,728.4375,10
しらこ,しらこ,2007,北海道,147048,142118628,966.477803166313,1
しらこ,しらこ,2007,宮城県,39139,108588117,2774.4223664375686,2
しらこ,しらこ,2007,石川県,30506,43878147,1438.344817412968,3
しらこ,しらこ,2007,千葉県,24444,26624210,1089.1920307641958,4
しらこ,しらこ,2007,東京都,13297,18337171,1379.0457245995337,5
しらこ,しらこ,2007,岩手県,5354,15379134,2872.4568546880837,6
しらこ,しらこ,2007,青森県,8128,12447223,1531.400467519685,7
しらこ,しらこ,2007,富山県,183,553135,3022.5956284153003,8
しらこ,しらこ,2007,三重県,169,372015,2201.2721893491125,9
しらこ,しらこ,2007,大阪府,68,146160,2149.4117647058824,10
すき身,すき身,2007,福井県,45489,50855595,1117.9756644463496,1
すき身,すき身,2007,東京都,2041,3255824,1595.2101910828026,2
すき身,すき身,2007,富山県,2806,2890818,1030.2273699215966,3
すき身,すき身,2007,宮城県,3354,2532179,754.9728682170543,4
すき身,すき身,2007,石川県,2966,2410170,812.5994605529332,5
すき身,すき身,2007,青森県,2958,1952056,659.9242731575389,6
すき身,すき身,2007,大阪府,60,92400,1540.0,7
すけこ,すけこ,2007,福岡県,125403,312102521,2488.7962887650215,1
すけこ,すけこ,2007,福井県,100168,251414907,2509.9323835955593,2
すけこ,すけこ,2007,宮城県,99624,202284171,2030.4763008913515,3
すけこ,すけこ,2007,東京都,51282,166323892,3243.319137319137,4
すけこ,すけこ,2007,北海道,44992,107508597,2389.5047341749646,5
すけこ,すけこ,2007,山口県,25694,54731442,2130.1253989258194,6
すけこ,すけこ,2007,三重県,22287,42695394,1915.708439897698,7
すけこ,すけこ,2007,兵庫県,15784,39126150,2478.848834262544,8
すけこ,すけこ,2007,石川県,13913,22733857,1634.001078128369,9
すけこ,すけこ,2007,大阪府,3111,5074611,1631.1832208293154,10
すけそうだら,すけそうだら,2007,岩手県,104812,32407022,309.191905507003,1
すけそうだら,すけそうだら,2007,北海道,82777,23431245,283.06467980236056,2
すけそうだら,すけそうだら,2007,山形県,76780,20780446,270.6492055222714,3
すけそうだら,すけそうだら,2007,青森県,29822,10514491,352.57497820401045,4
すけそうだら,すけそうだら,2007,石川県,34884,8828432,253.07969269579178,5
すけそうだら,すけそうだら,2007,宮城県,24273,5756835,237.17031269311582,6
すけそうだら,すけそうだら,2007,新潟県,9150,3579660,391.21967213114755,7
すけそうだら,すけそうだら,2007,福島県,7709,2122365,275.3100272408873,8
すけそうだら,すけそうだら,2007,富山県,4131,1811487,438.5105301379811,9
すけそうだら,すけそうだら,2007,秋田県,1223,331905,271.3859362224039,10
すじこ,すじこ,2007,北海道,7965,21969570,2758.2636534839926,1
すじこ,すじこ,2007,東京都,6188,14110826,2280.353264382676,2
すじこ,すじこ,2007,宮城県,3644,7186641,1972.1846871569703,3
すじこ,すじこ,2007,青森県,2254,6322344,2804.944099378882,4
すじこ,すじこ,2007,愛知県,1340,4333140,3233.686567164179,5
